日期,商品名稱,買賣權別,身份別,買方交易口數,買方交易契約金額(千元),賣方交易口數,賣方交易契約金額(千元),交易口數買賣淨額,交易契約金額買賣淨額(千元),買方未平倉口數,買方未平倉契約金額(千元),賣方未平倉口數,賣方未平倉契約金額(千元),未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
2016/3/29,臺指選擇權,CALL,自營商,162616,222796,177618,229300,-15002,-6504,102948,234786,105976,190131,-3028,44655
2016/3/29,臺指選擇權,CALL,投信,0,0,0,0,0,0,648,3026,348,3626,300,-600
2016/3/29,臺指選擇權,CALL,外資及陸資,35962,86853,34438,81138,1524,5715,60020,269003,33040,150266,26980,118737
2016/3/29,臺指選擇權,PUT,自營商,159825,350260,162807,339295,-2982,10965,127022,378915,110994,436085,16028,-57170
2016/3/29,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,1962,176,449,300,1513
2016/3/29,臺指選擇權,PUT,外資及陸資,46641,143906,38210,122546,8431,21360,95351,361516,45104,222062,50247,139454
2016/3/30,臺指選擇權,CALL,自營商,183532,309266,167959,293490,15573,15776,72138,346295,73603,268016,-1465,78279
2016/3/30,臺指選擇權,CALL,投信,0,0,0,0,0,0,648,4648,348,5008,300,-360
2016/3/30,臺指選擇權,CALL,外資及陸資,33519,88965,30868,83571,2651,5394,58992,370536,32445,208980,26547,161556
2016/3/30,臺指選擇權,PUT,自營商,161339,224099,207306,290652,-45967,-66554,75861,200793,107913,286659,-32052,-85866
2016/3/30,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,1021,176,233,300,788
2016/3/30,臺指選擇權,PUT,外資及陸資,28995,56290,29267,69110,-272,-12821,90296,238392,47468,155344,42828,83048
2016/3/31,臺指選擇權,CALL,自營商,148269,278928,143204,335452,5065,-56523,91111,319852,87429,267207,3682,52645
2016/3/31,臺指選擇權,CALL,投信,0,0,0,0,0,0,648,4305,348,4747,300,-442
2016/3/31,臺指選擇權,CALL,外資及陸資,35800,100699,33560,102777,2240,-2078,62350,354583,33591,197697,28759,156886
2016/3/31,臺指選擇權,PUT,自營商,145992,266336,127766,241748,18226,24588,98363,234663,112013,299242,-13650,-64579
2016/3/31,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,1106,176,246,300,860
2016/3/31,臺指選擇權,PUT,外資及陸資,46368,100312,33826,95590,12542,4722,105141,257814,49801,170841,55340,86973
2016/4/1,臺指選擇權,CALL,自營商,139751,217673,152074,240724,-12323,-23051,86389,237940,95019,197550,-8630,40390
2016/4/1,臺指選擇權,CALL,投信,0,0,0,0,0,0,648,3118,348,3768,300,-650
2016/4/1,臺指選擇權,CALL,外資及陸資,30135,74782,30079,72198,56,2584,62631,284643,33775,154463,28856,130180
2016/4/1,臺指選擇權,PUT,自營商,146623,343472,138005,283833,8618,59639,105233,324694,110285,352859,-5052,-28165
2016/4/1,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,1544,176,343,300,1201
2016/4/1,臺指選擇權,PUT,外資及陸資,47797,134448,37186,115874,10611,18574,114917,338497,48951,208289,65966,130208
2016/4/6,臺指選擇權,CALL,自營商,172118,257092,203949,272941,-31831,-15849,64691,165789,96864,138218,-32173,27571
2016/4/6,臺指選擇權,CALL,投信,0,0,0,0,0,0,648,1555,348,2219,300,-664
2016/4/6,臺指選擇權,CALL,外資及陸資,37687,89149,42098,88920,-4411,230,63910,196608,38754,110036,25156,86572
2016/4/6,臺指選擇權,PUT,自營商,186473,447573,187395,491985,-922,-44413,85667,459789,99843,529316,-14176,-69527
2016/4/6,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,3090,176,748,300,2342
2016/4/6,臺指選擇權,PUT,外資及陸資,64318,189439,55716,188938,8602,500,114002,569209,53534,347147,60468,222062
2016/4/7,臺指選擇權,CALL,自營商,139368,224975,132068,211447,7300,13528,82207,175591,107124,126839,-24917,48752
2016/4/7,臺指選擇權,CALL,投信,0,0,0,0,0,0,648,1218,348,1875,300,-657
2016/4/7,臺指選擇權,CALL,外資及陸資,30287,81647,30335,73243,-48,8403,68272,190246,43174,102763,25098,87483
2016/4/7,臺指選擇權,PUT,自營商,144142,334602,130856,365636,13286,-31034,104205,445311,105180,546883,-975,-101572
2016/4/7,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,3156,176,704,300,2452
2016/4/7,臺指選擇權,PUT,外資及陸資,36111,135764,30561,133525,5550,2239,122010,576911,56024,356506,65986,220405
2016/4/8,臺指選擇權,CALL,自營商,133975,232076,131065,256536,2910,-24461,96585,216408,118621,184688,-22036,31720
2016/4/8,臺指選擇權,CALL,投信,0,0,0,0,0,0,648,1493,348,2193,300,-700
2016/4/8,臺指選擇權,CALL,外資及陸資,29386,87217,26879,78238,2507,8980,71385,225371,43790,115893,27595,109478
2016/4/8,臺指選擇權,PUT,自營商,154437,255323,152874,288174,1563,-32851,116352,374037,115840,476885,512,-102848
2016/4/8,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,2478,176,510,300,1968
2016/4/8,臺指選擇權,PUT,外資及陸資,38297,105943,30180,88380,8117,17563,130581,498995,56458,300834,74123,198161
2016/4/11,臺指選擇權,CALL,自營商,135941,207390,113086,198566,22855,8824,117881,249818,117068,203890,813,45928
2016/4/11,臺指選擇權,CALL,投信,40,0,40,0,0,0,688,1609,388,2398,300,-789
2016/4/11,臺指選擇權,CALL,外資及陸資,29454,82613,28169,76151,1285,6463,73114,245261,44260,123937,28854,121324
2016/4/11,臺指選擇權,PUT,自營商,128456,196058,134546,218186,-6090,-22128,120064,331994,125641,437822,-5577,-105828
2016/4/11,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,1956,176,365,300,1591
2016/4/11,臺指選擇權,PUT,外資及陸資,31478,73561,32334,78366,-856,-4805,131323,434654,58031,269219,73292,165435
2016/4/12,臺指選擇權,CALL,自營商,143900,229608,145031,221727,-1131,7882,121782,229457,121929,178078,-147,51379
2016/4/12,臺指選擇權,CALL,投信,0,0,0,0,0,0,688,1347,388,2127,300,-780
2016/4/12,臺指選擇權,CALL,外資及陸資,33645,84208,27697,73007,5948,11201,77473,228608,42597,109450,34876,119158
2016/4/12,臺指選擇權,PUT,自營商,166417,258465,170540,253765,-4123,4700,126211,362983,135908,461619,-9697,-98636
2016/4/12,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,2006,176,348,300,1658
2016/4/12,臺指選擇權,PUT,外資及陸資,39017,96068,39811,106633,-794,-10564,135087,459799,62638,301410,72449,158389
2016/4/13,臺指選擇權,CALL,自營商,173346,365545,164452,344728,8894,20817,71761,296447,104523,224866,-32762,71581
2016/4/13,臺指選擇權,CALL,投信,0,0,0,0,0,0,688,2566,388,3584,300,-1018
2016/4/13,臺指選擇權,CALL,外資及陸資,41968,120840,36293,113616,5675,7224,78644,348151,41410,157822,37234,190329
2016/4/13,臺指選擇權,PUT,自營商,171055,213672,208010,225758,-36955,-12086,80846,229172,119463,287356,-38617,-58184
2016/4/13,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,635,176,79,300,556
2016/4/13,臺指選擇權,PUT,外資及陸資,34860,60764,28867,61749,5993,-985,135294,278309,63905,180457,71389,97852
2016/4/14,臺指選擇權,CALL,自營商,116453,194852,117333,278869,-880,-84017,83961,300178,117318,288656,-33357,11522
2016/4/14,臺指選擇權,CALL,投信,0,0,0,0,0,0,688,2707,388,3826,300,-1119
2016/4/14,臺指選擇權,CALL,外資及陸資,28715,86431,30844,97238,-2129,-10806,79464,371077,44275,174100,35189,196977
2016/4/14,臺指選擇權,PUT,自營商,128114,203249,113492,163644,14622,39604,105213,253132,129127,267266,-23914,-14134
2016/4/14,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,437,176,27,300,410
2016/4/14,臺指選擇權,PUT,外資及陸資,33678,62439,24108,66342,9570,-3902,145405,247613,64556,167232,80849,80381
2016/4/15,臺指選擇權,CALL,自營商,120099,236232,108325,236929,11774,-697,93685,356269,115214,367784,-21529,-11515
2016/4/15,臺指選擇權,CALL,投信,0,0,0,0,0,0,688,3360,388,4462,300,-1102
2016/4/15,臺指選擇權,CALL,外資及陸資,24035,74674,20921,68560,3114,6114,82297,444410,44000,205278,38297,239132
2016/4/15,臺指選擇權,PUT,自營商,134400,189933,141929,199730,-7529,-9797,105913,194403,137350,220279,-31437,-25876
2016/4/15,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,176,176,11,300,165
2016/4/15,臺指選擇權,PUT,外資及陸資,28841,45938,18723,47654,10118,-1716,156257,199741,65275,139179,90982,60562
2016/4/18,臺指選擇權,CALL,自營商,107799,140576,108113,183358,-314,-42782,103640,272394,125552,275640,-21912,-3246
2016/4/18,臺指選擇權,CALL,投信,0,0,0,0,0,0,688,2410,388,3581,300,-1171
2016/4/18,臺指選擇權,CALL,外資及陸資,19778,44330,22831,43718,-3053,612,84693,351094,49632,161841,35061,189253
2016/4/18,臺指選擇權,PUT,自營商,102645,159500,95746,141479,6899,18021,118828,281685,143172,286521,-24344,-4836
2016/4/18,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,303,176,15,300,288
2016/4/18,臺指選擇權,PUT,外資及陸資,18340,36122,22693,41065,-4353,-4943,158465,256644,71692,184044,86773,72600
2016/4/19,臺指選擇權,CALL,自營商,164978,295544,175918,288308,-10940,7236,100226,256450,133027,257568,-32801,-1118
2016/4/19,臺指選擇權,CALL,投信,1000,142,1000,134,0,8,1688,2400,1388,3590,300,-1190
2016/4/19,臺指選擇權,CALL,外資及陸資,38757,91362,38283,88663,474,2700,84711,331456,49142,151323,35569,180133
2016/4/19,臺指選擇權,PUT,自營商,178177,278013,177565,266017,612,11996,124049,300559,147787,306493,-23738,-5934
2016/4/19,臺指選擇權,PUT,投信,0,0,0,0,0,0,476,205,176,4,300,201
2016/4/19,臺指選擇權,PUT,外資及陸資,34850,82826,34496,85460,354,-2634,162184,270020,75087,202021,87097,67999
2016/4/20,臺指選擇權,CALL,自營商,236929,345294,268799,336269,-31870,9026,53856,142009,48373,95277,5483,46732
2016/4/20,臺指選擇權,CALL,投信,0,0,0,0,0,0,1040,107,1040,107,0,0
2016/4/20,臺指選擇權,CALL,外資及陸資,42586,79637,41895,82784,691,-3147,57455,176993,28028,84830,29427,92163
2016/4/20,臺指選擇權,PUT,自營商,247489,544669,275366,624711,-27877,-80041,58800,284770,65735,338055,-6935,-53285
2016/4/20,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/4/20,臺指選擇權,PUT,外資及陸資,51984,121018,52428,167770,-444,-46753,47696,313938,46484,316511,1212,-2573
2016/4/21,臺指選擇權,CALL,自營商,105578,231476,89828,197989,15750,33487,74731,238880,53358,154751,21373,84129
2016/4/21,臺指選擇權,CALL,投信,0,0,0,0,0,0,1040,84,1040,84,0,0
2016/4/21,臺指選擇權,CALL,外資及陸資,24489,71744,26312,80420,-1823,-8676,59445,213248,31799,117190,27646,96058
2016/4/21,臺指選擇權,PUT,自營商,108197,210146,99364,237494,8833,-27348,81292,214241,79417,271013,1875,-56772
2016/4/21,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/4/21,臺指選擇權,PUT,外資及陸資,24423,71607,22254,79069,2169,-7461,52588,244201,49184,244106,3404,95
2016/4/22,臺指選擇權,CALL,自營商,107841,227829,117477,229679,-9636,-1850,73400,220379,61716,151504,11684,68875
2016/4/22,臺指選擇權,CALL,投信,0,0,0,0,0,0,1040,66,1040,66,0,0
2016/4/22,臺指選擇權,CALL,外資及陸資,29101,77852,29752,77353,-651,499,61332,195126,34369,106461,26963,88665
2016/4/22,臺指選擇權,PUT,自營商,120116,224216,111980,207935,8136,16282,97891,240754,87900,291544,9991,-50790
2016/4/22,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/4/22,臺指選擇權,PUT,外資及陸資,28218,70812,27442,72355,776,-1543,55067,260492,50835,263226,4232,-2734
2016/4/25,臺指選擇權,CALL,自營商,89416,144795,68885,115263,20531,29532,95360,268715,63087,166464,32273,102251
2016/4/25,臺指選擇權,CALL,投信,0,0,0,0,0,0,1040,48,1040,48,0,0
2016/4/25,臺指選擇權,CALL,外資及陸資,19010,45436,18992,50295,18,-4859,63901,204387,36904,118845,26997,85542
2016/4/25,臺指選擇權,PUT,自營商,81830,140128,88487,167366,-6657,-27238,109055,224191,105746,288097,3309,-63906
2016/4/25,臺指選擇權,PUT,投信,0,0,0,0,0,0,0,0,0,0,0,0
2016/4/25,臺指選擇權,PUT,外資及陸資,21730,51041,19978,54864,1752,-3823,58766,235813,52809,236563,5957,-750
2016/4/26,臺指選擇權,CALL,自營商,124132,257274,120294,213418,3838,43856,105011,341406,68861,190243,36150,151163
2016/4/26,臺指選擇權,CALL,投信,200,657,0,0,200,657,1240,651,1040,51,200,600
2016/4/26,臺指選擇權,CALL,外資及陸資,30741,92324,30464,91464,277,860,65783,236287,38477,143930,27306,92357
2016/4/26,臺指選擇權,PUT,自營商,138830,232789,147593,240107,-8763,-7318,118888,217237,124362,266572,-5474,-49335
2016/4/26,臺指選擇權,PUT,投信,200,802,0,0,200,802,200,880,0,0,200,880
2016/4/26,臺指選擇權,PUT,外資及陸資,35346,87261,31719,89800,3627,-2538,63842,218659,54295,213386,9547,5273
2016/4/27,臺指選擇權,CALL,自營商,129750,192389,146742,218494,-16992,-26105,69009,268974,52838,164711,16171,104263
2016/4/27,臺指選擇權,CALL,投信,0,0,0,0,0,0,1240,588,1040,48,200,540
2016/4/27,臺指選擇權,CALL,外資及陸資,26559,57100,26817,60741,-258,-3641,65778,220773,39303,136200,26475,84573
2016/4/27,臺指選擇權,PUT,自營商,139383,219375,145365,192275,-5982,27100,82488,215419,91006,245355,-8518,-29936
2016/4/27,臺指選擇權,PUT,投信,0,0,0,0,0,0,200,910,0,0,200,910
2016/4/27,臺指選擇權,PUT,外資及陸資,29750,64271,26241,60175,3509,4097,59294,227499,54843,219657,4451,7842
2016/4/28,臺指選擇權,CALL,自營商,146521,253215,174988,308636,-28467,-55422,68588,184426,80869,130435,-12281,53991
2016/4/28,臺指選擇權,CALL,投信,0,0,0,0,0,0,1240,207,1040,27,200,180
2016/4/28,臺指選擇權,CALL,外資及陸資,40967,109858,44221,131759,-3254,-21901,65664,139139,42404,89285,23260,49854
2016/4/28,臺指選擇權,PUT,自營商,165956,357767,153811,316009,12145,41759,96344,368651,92727,358563,3617,10088
2016/4/28,臺指選擇權,PUT,投信,0,0,0,0,0,0,200,1570,0,0,200,1570
2016/4/28,臺指選擇權,PUT,外資及陸資,54241,172207,41114,149326,13127,22880,72543,355450,54988,335407,17555,20043
2016/4/29,臺指選擇權,CALL,自營商,149485,226194,175331,218914,-25846,7280,71890,155182,110032,107975,-38142,47207
2016/4/29,臺指選擇權,CALL,投信,100,340,0,0,100,340,1340,430,1040,35,300,395
2016/4/29,臺指選擇權,CALL,外資及陸資,31238,73349,26220,56430,5018,16919,71039,116395,42749,57665,28290,58730
2016/4/29,臺指選擇權,PUT,自營商,147353,347766,145124,334220,2229,13546,105349,507259,99541,473116,5808,34143
2016/4/29,臺指選擇權,PUT,投信,100,413,0,0,100,413,300,2650,0,0,300,2650
2016/4/29,臺指選擇權,PUT,外資及陸資,44496,150421,33141,139632,11355,10789,84330,469876,55400,440592,28930,29284
2016/5/3,臺指選擇權,CALL,自營商,135026,167902,163938,171563,-28912,-3661,71887,130435,138968,91252,-67081,39183
2016/5/3,臺指選擇權,CALL,投信,0,0,0,0,0,0,1340,257,1040,36,300,221
2016/5/3,臺指選擇權,CALL,外資及陸資,35074,79597,37229,73969,-2155,5628,75830,106961,49708,51713,26122,55248
2016/5/3,臺指選擇權,PUT,自營商,126945,287555,117771,239566,9174,47988,110821,576798,95832,490094,14989,86704
2016/5/3,臺指選擇權,PUT,投信,0,0,0,0,0,0,300,3023,0,0,300,3023
2016/5/3,臺指選擇權,PUT,外資及陸資,42759,137861,37377,126537,5382,11324,90670,511690,56333,477502,34337,34188
2016/5/4,臺指選擇權,CALL,自營商,206800,260291,238059,242484,-31259,17808,69768,147315,106857,103024,-37089,44291
2016/5/4,臺指選擇權,CALL,投信,0,0,0,0,0,0,1340,144,1040,28,300,116
2016/5/4,臺指選擇權,CALL,外資及陸資,43437,105774,40182,92166,3255,13608,81150,110773,49728,46705,31422,64068
2016/5/4,臺指選擇權,PUT,自營商,222725,511373,233152,519518,-10427,-8145,92021,584046,84646,490397,7375,93649
2016/5/4,臺指選擇權,PUT,投信,0,0,0,0,0,0,300,3943,0,0,300,3943
2016/5/4,臺指選擇權,PUT,外資及陸資,62674,210954,55707,223639,6967,-12685,86679,580374,57694,585529,28985,-5155
2016/5/5,臺指選擇權,CALL,自營商,126537,183080,137527,195108,-10990,-12028,80171,142284,128336,113725,-48165,28559
2016/5/5,臺指選擇權,CALL,投信,0,0,0,0,0,0,1340,117,1040,30,300,87
2016/5/5,臺指選擇權,CALL,外資及陸資,30599,82648,30142,78919,457,3729,83389,108646,51518,47059,31871,61587
2016/5/5,臺指選擇權,PUT,自營商,132380,295808,124006,266171,8374,29636,110757,662245,95142,524779,15615,137466
2016/5/5,臺指選擇權,PUT,投信,0,0,0,0,0,0,300,4358,0,0,300,4358
2016/5/5,臺指選擇權,PUT,外資及陸資,41098,146542,35840,136944,5258,9598,91166,614695,56927,618536,34239,-3841
2016/5/6,臺指選擇權,CALL,自營商,118403,181269,121432,170707,-3029,10562,88364,143689,139705,107146,-51341,36543
2016/5/6,臺指選擇權,CALL,投信,160,2,160,2,0,0,1340,71,1040,18,300,53
2016/5/6,臺指選擇權,CALL,外資及陸資,33400,84822,31927,76356,1473,8467,86725,104263,53370,42149,33355,62114
2016/5/6,臺指選擇權,PUT,自營商,112514,257043,121661,284714,-9147,-27671,114914,729309,108556,603782,6358,125527
2016/5/6,臺指選擇權,PUT,投信,0,0,0,0,0,0,300,4895,0,0,300,4895
2016/5/6,臺指選擇權,PUT,外資及陸資,39877,155371,36882,145171,2995,10200,95145,687854,57904,682360,37241,5494
2016/5/9,臺指選擇權,CALL,自營商,101069,145829,108942,149966,-7873,-4137,88608,145475,147633,109732,-59025,35743
2016/5/9,臺指選擇權,CALL,投信,200,2,200,2,0,0,1540,61,1240,22,300,39
2016/5/9,臺指選擇權,CALL,外資及陸資,32322,72197,34870,77934,-2548,-5737,85999,102239,55202,45530,30797,56709
2016/5/9,臺指選擇權,PUT,自營商,103604,211561,97888,195906,5716,15655,120520,694137,108286,555665,12234,138472
2016/5/9,臺指選擇權,PUT,投信,0,0,0,0,0,0,300,4678,0,0,300,4678
2016/5/9,臺指選擇權,PUT,外資及陸資,37342,120707,38691,127815,-1349,-7107,97612,657731,61728,667896,35884,-10165
2016/5/10,臺指選擇權,CALL,自營商,150981,220209,147393,238968,3588,-18759,98861,184555,154249,157335,-55388,27220
2016/5/10,臺指選擇權,CALL,投信,0,0,0,0,0,0,1540,65,1240,30,300,35
2016/5/10,臺指選擇權,CALL,外資及陸資,42024,119923,41950,107551,74,12372,89128,136182,58255,63622,30873,72560
2016/5/10,臺指選擇權,PUT,自營商,140048,239931,142513,282311,-2465,-42380,124176,633984,114370,540785,9806,93199
2016/5/10,臺指選擇權,PUT,投信,0,0,0,0,0,0,300,4145,0,0,300,4145
2016/5/10,臺指選擇權,PUT,外資及陸資,44038,169087,45618,141178,-1580,27910,99488,638754,65220,622111,34268,16643
2016/5/11,臺指選擇權,CALL,自營商,168755,208655,193404,235174,-24649,-26519,67407,139532,134481,140211,-67074,-679
2016/5/11,臺指選擇權,CALL,投信,0,0,0,0,0,0,1540,35,1240,17,300,18
2016/5/11,臺指選擇權,CALL,外資及陸資,44631,105942,43839,111049,792,-5106,92763,138563,60807,73525,31956,65038
2016/5/11,臺指選擇權,PUT,自營商,178960,258478,174528,258267,4432,211,97826,655722,83946,543579,13880,112143
2016/5/11,臺指選擇權,PUT,投信,0,0,0,0,0,0,300,4448,0,0,300,4448
2016/5/11,臺指選擇權,PUT,外資及陸資,50865,165258,47969,170265,2896,-5007,100838,725580,66457,721004,34381,4576
2016/5/12,臺指選擇權,CALL,自營商,107570,173345,94686,143593,12884,29752,81656,142937,135900,120791,-54244,22146
2016/5/12,臺指選擇權,CALL,投信,0,0,0,0,0,0,1540,30,1240,22,300,8
2016/5/12,臺指選擇權,CALL,外資及陸資,33673,87747,32053,83614,1620,4133,97219,133006,63627,70035,33592,62971
2016/5/12,臺指選擇權,PUT,自營商,113791,201540,128264,264792,-14473,-63252,103193,720245,103979,662712,-786,57533
2016/5/12,臺指選擇權,PUT,投信,0,0,0,0,0,0,300,5045,0,0,300,5045
2016/5/12,臺指選擇權,PUT,外資及陸資,52393,125232,51972,153191,421,-27959,110781,793599,75999,825829,34782,-32230
2016/5/13,臺指選擇權,CALL,自營商,152882,210964,162229,181096,-9347,29868,94867,154020,158647,110788,-63780,43232
2016/5/13,臺指選擇權,CALL,投信,0,0,0,0,0,0,1540,34,1240,28,300,6
2016/5/13,臺指選擇權,CALL,外資及陸資,41155,88006,38968,79762,2187,8244,101462,119874,65716,55884,35746,63990
