日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2016/9/26,臺股期貨,外資及陸資,26801,49162720,28627,52515912,-1826,-3353192,88681,162261060,10622,19419483,78059,142841577
2016/9/29,臺股期貨,自營商,19551,36190802,22624,41896565,-3073,-5705763,5240,9649043,14003,25864219,-8763,-16215176
2016/9/29,臺股期貨,投信,1293,2392372,200,370675,1093,2021697,3240,5993965,50623,93662154,-47383,-87668189
2016/9/29,臺股期貨,外資及陸資,43320,80201227,35971,66579639,7349,13621588,94589,174944188,9110,16830539,85479,158113649
2016/9/30,臺股期貨,自營商,16164,29619305,15961,29234122,203,385183,5850,10640003,14320,26102404,-8470,-15462401
2016/9/30,臺股期貨,投信,122,223201,1472,2691202,-1350,-2468001,2954,5393309,51687,94379924,-48733,-88986615
2016/9/30,臺股期貨,外資及陸資,39049,71552743,43949,80530183,-4900,-8977441,90805,165744296,10299,18779494,80506,146964802
2016/10/3,臺股期貨,自營商,12051,22160902,11139,20484216,912,1676686,6253,11450893,13857,25429080,-7604,-13978187
2016/10/3,臺股期貨,投信,278,511487,95,174339,183,337149,3094,5687896,51644,94952130,-48550,-89264234
2016/10/3,臺股期貨,外資及陸資,30547,56164049,28997,53311954,1550,2852095,92641,170258681,10462,19205465,82179,151053216
2016/10/4,臺股期貨,自營商,13269,24494838,12392,22872590,877,1622248,7267,13394728,13858,25589620,-6591,-12194892
2016/10/4,臺股期貨,投信,1454,2688735,526,971936,928,1716799,3769,6972647,51391,95083052,-47622,-88110405
2016/10/4,臺股期貨,外資及陸資,27733,51175902,23500,43364734,4233,7811167,96802,179025159,10305,19034282,86497,159990877
2016/10/5,臺股期貨,自營商,10667,19698752,11424,21098954,-757,-1400203,5303,9747313,12595,23220175,-7292,-13472862
2016/10/5,臺股期貨,投信,61,112764,175,323091,-114,-210328,3663,6767075,51399,94964249,-47736,-88197174
2016/10/5,臺股期貨,外資及陸資,23184,42836070,22451,41481645,733,1354425,98243,181436384,11121,20515450,87122,160920934
2016/10/6,臺股期貨,自營商,12148,22445464,11520,21279632,628,1165832,5844,10767727,12449,22996377,-6605,-12228650
2016/10/6,臺股期貨,投信,517,957427,136,251491,381,705936,3733,6910581,51088,94583763,-47355,-87673182
2016/10/6,臺股期貨,外資及陸資,28813,53238451,28798,53213996,15,24456,98338,181983305,11021,20370201,87317,161613104
2016/10/7,臺股期貨,自營商,6145,11363000,7035,13012879,-890,-1649878,6669,12280066,14074,25985367,-7405,-13705301
2016/10/7,臺股期貨,投信,100,185086,159,294000,-59,-108915,3593,6647090,51007,94372556,-47414,-87725466
2016/10/7,臺股期貨,外資及陸資,21467,39716882,20610,38126050,857,1590832,100800,186414062,12649,23359571,88151,163054491
2016/10/11,臺股期貨,自營商,25662,47375823,24712,45633099,950,1742724,7155,13089335,13661,25054295,-6506,-11964960
2016/10/11,臺股期貨,投信,2593,4762292,3764,6898387,-1171,-2136095,3248,5968528,51833,95244022,-48585,-89275494
2016/10/11,臺股期貨,外資及陸資,62365,115225380,68101,125807739,-5736,-10582359,103884,190812561,21202,38911172,82682,151901389
2016/10/12,臺股期貨,自營商,17489,32267833,16461,30337502,1028,1930331,6182,11393778,11917,22011828,-5735,-10618050
2016/10/12,臺股期貨,投信,3591,6629166,2958,5442615,633,1186552,2977,5512183,50929,94284601,-47952,-88772418
2016/10/12,臺股期貨,外資及陸資,41123,75762539,32541,59994778,8582,15767761,110838,205104953,19136,35383823,91702,169721130
2016/10/13,臺股期貨,自營商,19335,35624667,15031,27688564,4304,7936103,10513,19289901,11942,21921820,-1429,-2631919
2016/10/13,臺股期貨,投信,5609,10337101,5675,10428477,-66,-91376,3119,5739001,51137,94052328,-48018,-88313327
2016/10/13,臺股期貨,外資及陸資,42779,78783193,53379,98342660,-10600,-19559467,105110,193254299,24413,44861680,80697,148392619
2016/10/14,臺股期貨,自營商,14720,27025135,15079,27684230,-359,-659095,10771,19699396,12739,23306142,-1968,-3606746
2016/10/14,臺股期貨,投信,5567,10219238,6470,11855192,-903,-1635954,2988,5475770,51909,95109474,-48921,-89633704
2016/10/14,臺股期貨,外資及陸資,44594,81888440,45882,84276775,-1288,-2388335,103073,188800783,23658,43315955,79415,145484828
2016/10/17,臺股期貨,自營商,31369,57259179,27689,50507282,3680,6751897,12665,23183675,11739,21455831,926,1727844
2016/10/17,臺股期貨,投信,23957,43746827,24037,43803095,-80,-56268,2967,5432866,51968,95098213,-49001,-89665347
2016/10/17,臺股期貨,外資及陸資,97927,178680180,100279,183085458,-2352,-4405278,109666,200694176,32807,60076157,76859,140618019
2016/10/18,臺股期貨,自營商,25638,47107874,27905,51273015,-2267,-4165142,12180,22401532,13741,25258789,-1561,-2857257
2016/10/18,臺股期貨,投信,13775,25319980,12014,22021801,1761,3298179,3055,5621026,50295,92525250,-47240,-86904224
2016/10/18,臺股期貨,外資及陸資,70368,129217752,65694,120719507,4674,8498245,110510,203300944,28721,52855834,81789,150445110
2016/10/19,臺股期貨,自營商,32025,59327259,35227,65275634,-3202,-5948375,3816,7032473,12016,22205410,-8200,-15172937
2016/10/19,臺股期貨,投信,2598,4808411,1241,2297647,1357,2510763,3232,5978446,49151,90919147,-45919,-84940701
2016/10/19,臺股期貨,外資及陸資,44524,82405886,39148,72484757,5376,9921129,95396,176408024,11427,21114320,83969,155293704
2016/10/20,臺股期貨,自營商,13259,24582698,13312,24683872,-53,-101174,4277,7908307,12278,22758725,-8001,-14850418
2016/10/20,臺股期貨,投信,548,1016726,224,414770,324,601957,3243,6016950,48838,90613639,-45595,-84596689
2016/10/20,臺股期貨,外資及陸資,30340,56259793,28785,53372613,1555,2887180,97625,181073012,12322,22838109,85303,158234903
2016/10/21,臺股期貨,自營商,14834,27535431,15815,29344775,-981,-1809344,4371,8073740,13142,24329758,-8771,-16256018
2016/10/21,臺股期貨,投信,236,439095,158,293185,78,145910,3260,6040024,48778,90375520,-45518,-84335496
2016/10/21,臺股期貨,外資及陸資,33847,62830491,32474,60267009,1373,2563482,99541,184367258,12816,23722153,86725,160645105
2016/10/24,臺股期貨,自營商,12026,22363175,11334,21077662,692,1285513,4914,9122963,12834,23875604,-7920,-14752641
2016/10/24,臺股期貨,投信,281,523087,28,52017,253,471070,3319,6179210,48584,90453317,-45265,-84274107
2016/10/24,臺股期貨,外資及陸資,32266,60014495,28973,53884655,3293,6129840,102465,190705919,12146,22590018,90319,168115901
2016/10/25,臺股期貨,自營商,14552,27195116,15064,28175497,-512,-980381,6219,11634388,13856,25964797,-7637,-14330409
2016/10/25,臺股期貨,投信,990,1856034,314,588677,676,1267357,3160,5924908,47749,89529044,-44589,-83604136
2016/10/25,臺股期貨,外資及陸資,31070,58091915,28071,52473565,2999,5618350,105662,198057305,12554,23516405,93108,174540900
2016/10/26,臺股期貨,自營商,12006,22424860,12681,23683237,-675,-1258377,3383,6289449,11769,21954625,-8386,-15665176
2016/10/26,臺股期貨,投信,41,76553,513,957641,-472,-881088,3110,5805656,48171,89925269,-45061,-84119613
2016/10/26,臺股期貨,外資及陸資,22362,41774178,28556,53347706,-6194,-11573528,100396,187362110,13468,25119297,86928,162242813
2016/10/27,臺股期貨,自營商,17159,31907416,16067,29874766,1092,2032650,3531,6534114,10888,20209111,-7357,-13674997
2016/10/27,臺股期貨,投信,151,280613,908,1686797,-757,-1406184,2693,5002433,48511,90113710,-45818,-85111277
2016/10/27,臺股期貨,外資及陸資,34824,64778973,38951,72450057,-4127,-7671084,96916,179976924,14176,26311021,82740,153665903
2016/10/28,臺股期貨,自營商,10675,19810676,10634,19732951,41,77725,3373,6235536,10296,19092533,-6923,-12856997
2016/10/28,臺股期貨,投信,208,386684,220,408210,-12,-21526,2676,4966049,48506,90017142,-45830,-85051093
2016/10/28,臺股期貨,外資及陸資,26504,49208018,26722,49611425,-218,-403408,96548,179123330,13990,25941510,82558,153181820
2016/10/31,臺股期貨,自營商,20748,38332966,21566,39859957,-818,-1526991,3172,5865683,10744,19936842,-7572,-14071159
2016/10/31,臺股期貨,投信,1056,1956498,353,651744,703,1304754,2677,4970585,47804,88762175,-45127,-83791590
2016/10/31,臺股期貨,外資及陸資,40390,74632238,39709,73332808,681,1299430,95438,177159684,12781,23710650,82657,153449034
2016/11/1,臺股期貨,自營商,15153,28077002,13344,24714999,1809,3362003,4290,7937362,10041,18618787,-5751,-10681425
2016/11/1,臺股期貨,投信,415,769850,178,329978,237,439873,2716,5039745,47606,88337416,-44890,-83297671
2016/11/1,臺股期貨,外資及陸資,25804,47814782,28998,53720497,-3194,-5905715,92871,172281790,13516,25059709,79355,147222081
2016/11/2,臺股期貨,自營商,26880,49324657,25226,46294938,1654,3029719,4284,7827752,8341,15261699,-4057,-7433947
2016/11/2,臺股期貨,投信,64,117406,1559,2855142,-1495,-2737735,2589,4741955,48974,89700532,-46385,-84958577
2016/11/2,臺股期貨,外資及陸資,36583,67153707,44686,82041961,-8103,-14888254,87488,160195640,16505,30208992,70983,129986648
2016/11/3,臺股期貨,自營商,19379,35314155,18862,34381956,517,932200,3468,6285815,7171,13018776,-3703,-6732961
2016/11/3,臺股期貨,投信,251,458350,1039,1889298,-788,-1430947,2503,4549388,49676,90290619,-47173,-85741231
2016/11/3,臺股期貨,外資及陸資,33101,60339553,38700,70543861,-5599,-10204307,84565,153654152,19321,35091550,65244,118562602
2016/11/4,臺股期貨,自營商,11059,20051143,10057,18229237,1002,1821907,3577,6468844,6337,11472601,-2760,-5003757
2016/11/4,臺股期貨,投信,110,199617,198,358915,-88,-159298,2468,4473442,49729,90138350,-47261,-85664908
2016/11/4,臺股期貨,外資及陸資,28155,51069980,28534,51755983,-379,-686003,84175,152528229,19424,35182258,64751,117345971
2016/11/7,臺股期貨,自營商,17573,32203260,17672,32411418,-99,-208158,4106,7527865,6945,12757888,-2839,-5230023
2016/11/7,臺股期貨,投信,2198,4039254,474,870699,1724,3168555,2852,5245322,48389,88996252,-45537,-83750930
2016/11/7,臺股期貨,外資及陸資,30323,55595762,26483,48557445,3840,7038317,86617,159239368,18096,33246809,68521,125992559
2016/11/8,臺股期貨,自營商,16886,31064029,15861,29181837,1025,1882192,5303,9752386,7063,13012194,-1760,-3259808
2016/11/8,臺股期貨,投信,2356,4338088,1832,3363306,524,974782,2911,5369547,47924,88391947,-45013,-83022400
2016/11/8,臺股期貨,外資及陸資,30735,56545013,30775,56623779,-40,-78766,87311,160977572,18605,34280845,68706,126696727
2016/11/9,臺股期貨,自營商,70204,127304053,69519,126157916,685,1146138,6822,12154647,7967,14200096,-1145,-2045449
2016/11/9,臺股期貨,投信,5160,9405224,9207,16647592,-4047,-7242367,2396,4277256,51456,91826304,-49060,-87549048
2016/11/9,臺股期貨,外資及陸資,143771,260827510,146899,266556995,-3128,-5729485,86161,153729784,20697,36914965,65464,116814819
2016/11/10,臺股期貨,自營商,19858,36388701,17824,32675738,2034,3712963,7145,13083861,6187,11334588,958,1749273
2016/11/10,臺股期貨,投信,8487,15569598,5385,9848641,3102,5720957,2539,4659509,48497,88955402,-45958,-84295893
2016/11/10,臺股期貨,外資及陸資,53477,98018861,51787,94956644,1690,3062217,86329,158328031,19489,35737420,66840,122590611
2016/11/11,臺股期貨,自營商,30723,55211797,31046,55791356,-323,-579559,7675,13736516,6790,12154401,885,1582115
2016/11/11,臺股期貨,投信,7049,12665130,8345,14963283,-1296,-2298153,2509,4497897,49763,89168188,-47254,-84670291
2016/11/11,臺股期貨,外資及陸資,66159,118869611,72687,130649202,-6528,-11779591,84082,150656749,24231,43415539,59851,107241210
2016/11/14,臺股期貨,自營商,29832,53291825,29571,52799106,261,492718,8212,14677469,7123,12723180,1089,1954289
2016/11/14,臺股期貨,投信,24557,43895092,24055,42923474,502,971618,2576,4606665,49328,88188562,-46752,-83581897
2016/11/14,臺股期貨,外資及陸資,84614,151058827,81917,146347711,2697,4711116,87259,155996957,25071,44826305,62188,111170652
2016/11/15,臺股期貨,自營商,22317,39902877,24903,44522803,-2586,-4619926,7004,12492301,8654,15436661,-1650,-2944360
2016/11/15,臺股期貨,投信,7332,13122381,6985,12485118,347,637262,2640,4712032,49045,87477712,-46405,-82765680
2016/11/15,臺股期貨,外資及陸資,75127,134344140,70573,126216009,4554,8128131,94453,168518245,27917,49828167,66536,118690078
2016/11/16,臺股期貨,自營商,30414,54691910,26640,47910463,3774,6781447,6304,11282078,5317,9510533,987,1771545
2016/11/16,臺股期貨,投信,2083,3737494,987,1774096,1096,1963398,2641,4730559,48048,86063347,-45407,-81332788
2016/11/16,臺股期貨,外資及陸資,37109,66647496,39279,70561903,-2170,-3914406,76657,137288626,14165,25359915,62492,111928711
2016/11/17,臺股期貨,自營商,12676,22664387,12605,22531946,71,132441,6331,11331920,5392,9647220,939,1684700
2016/11/17,臺股期貨,投信,117,209440,235,419206,-118,-209766,2653,4754176,48178,86334441,-45525,-81580265
2016/11/17,臺股期貨,外資及陸資,34435,61574718,33562,60013320,873,1561397,78125,139979395,15094,27034728,63031,112944667
2016/11/18,臺股期貨,自營商,12452,22323517,13228,23726937,-776,-1403420,6067,10890564,5840,10480383,227,410181
2016/11/18,臺股期貨,投信,993,1784772,93,166926,900,1617846,2772,4982393,47397,85190819,-44625,-80208426
2016/11/18,臺股期貨,外資及陸資,35076,62885410,32322,57925182,2754,4960229,82391,148067446,16511,29663183,65880,118404263
2016/11/21,臺股期貨,自營商,9362,16858180,8137,14650152,1225,2208027,6595,11877776,5126,9227186,1469,2650590
2016/11/21,臺股期貨,投信,765,1378128,47,84740,718,1293388,2852,5143297,46759,84324625,-43907,-79181328
2016/11/21,臺股期貨,外資及陸資,21799,39242314,21259,38272473,540,969841,81778,147455108,15576,28075940,66202,119379168
2016/11/22,臺股期貨,自營商,17780,32383683,21693,39548006,-3913,-7164323,5559,10139959,8013,14628535,-2454,-4488576
2016/11/22,臺股期貨,投信,2231,4070254,387,706778,1844,3363476,3126,5713703,45189,82595951,-42063,-76882248
2016/11/22,臺股期貨,外資及陸資,37474,68291869,28917,52682479,8557,15609390,89337,163263739,14314,26146842,75023,137116897
2016/11/23,臺股期貨,自營商,12942,23725570,13679,25082623,-737,-1357053,5059,9256507,8404,15402849,-3345,-6146342
2016/11/23,臺股期貨,投信,660,1210729,111,203429,549,1007301,3237,5941103,44768,82166707,-41531,-76225604
2016/11/23,臺股期貨,外資及陸資,25939,47566774,24439,44809293,1500,2757481,89828,164840788,13116,24056385,76712,140784403
2016/11/24,臺股期貨,自營商,10637,19449159,10934,19982920,-297,-533761,4906,8945517,8618,15734194,-3712,-6788677
2016/11/24,臺股期貨,投信,317,579918,441,805968,-124,-226049,3338,6103124,44993,82264745,-41655,-76161621
2016/11/24,臺股期貨,外資及陸資,24750,45254215,27638,50537492,-2888,-5283276,88326,161464768,14636,26744298,73690,134720470
2016/11/25,臺股期貨,自營商,10151,18603710,11566,21195376,-1415,-2591666,4752,8683278,9812,17954498,-5060,-9271220
2016/11/25,臺股期貨,投信,161,295297,131,239906,30,55391,3358,6152452,44983,82417405,-41625,-76264953
2016/11/25,臺股期貨,外資及陸資,27441,50295170,25207,46194978,2234,4100192,90559,165887274,14469,26493727,76090,139393547
2016/11/28,臺股期貨,自營商,14780,27224571,16425,30267721,-1645,-3043149,4647,8544576,11236,20701227,-6589,-12156651
2016/11/28,臺股期貨,投信,797,1470201,131,241644,666,1228558,3334,6149821,44293,81702419,-40959,-75552598
2016/11/28,臺股期貨,外資及陸資,35805,65970941,30892,56911427,4913,9059514,97027,178938645,15828,29177601,81199,149761044
2016/11/29,臺股期貨,自營商,11663,21494349,11588,21349669,75,144680,4830,8862035,11320,20806518,-6490,-11944483
2016/11/29,臺股期貨,投信,88,162422,225,414106,-137,-251684,3303,6078753,44395,81704110,-41092,-75625357
2016/11/29,臺股期貨,外資及陸資,26842,49479614,29510,54401778,-2668,-4922164,94931,174671159,16694,30704470,78237,143966689
2016/11/30,臺股期貨,自營商,17500,32238470,18178,33489192,-678,-1250722,4007,7364279,11225,20686900,-7218,-13322621
2016/11/30,臺股期貨,投信,276,509402,139,255752,137,253651,3295,6080496,44250,81658495,-40955,-75577999
2016/11/30,臺股期貨,外資及陸資,31610,58250299,29819,54951821,1791,3298477,97027,179012687,16968,31293208,80059,147719479
2016/12/1,臺股期貨,自營商,13492,24968402,13054,24160621,438,807781,4155,7664032,10959,20270102,-6804,-12606070
2016/12/1,臺股期貨,投信,684,1266993,146,270198,538,996794,3386,6270788,43803,81122718,-40417,-74851930
2016/12/1,臺股期貨,外資及陸資,31515,58324405,31474,58242393,41,82012,98856,183040966,18669,34556047,80187,148484919
2016/12/2,臺股期貨,自營商,18342,33631829,15152,27770766,3190,5861062,4854,8867727,8426,15412005,-3572,-6544278
2016/12/2,臺股期貨,投信,207,379460,1178,2159786,-971,-1780325,3312,6069483,44700,81916784,-41388,-75847301
2016/12/2,臺股期貨,外資及陸資,28418,52101955,37399,68578156,-8981,-16476201,92091,168725289,21224,38874353,70867,129850936
2016/12/5,臺股期貨,自營商,13898,25427328,14907,27279351,-1009,-1852022,4819,8791388,9450,17278271,-4631,-8486883
2016/12/5,臺股期貨,投信,116,212707,747,1366355,-631,-1153648,2963,5426337,44982,82379540,-42019,-76953203
2016/12/5,臺股期貨,外資及陸資,30584,55985579,29275,53574881,1309,2410698,93214,170665905,20783,38029818,72431,132636087
2016/12/6,臺股期貨,自營商,15548,28787760,18515,34292687,-2967,-5504927,6414,11839978,13953,25819811,-7539,-13979833
2016/12/6,臺股期貨,投信,1531,2835145,459,850344,1072,1984800,2918,5405147,43865,81254833,-40947,-75849686
2016/12/6,臺股期貨,外資及陸資,32070,59415513,24591,45560428,7479,13855085,100604,186312027,20458,37862986,80146,148449041
2016/12/7,臺股期貨,自營商,14743,27338920,13443,24925903,1300,2413017,4490,8285956,10613,19635384,-6123,-11349428
2016/12/7,臺股期貨,投信,261,484659,152,281854,109,202806,2958,5479263,43796,81127090,-40838,-75647827
2016/12/7,臺股期貨,外資及陸資,21575,40007034,26675,49473648,-5100,-9466613,96898,179442383,21814,40376626,75084,139065757
2016/12/8,臺股期貨,自營商,15636,29220044,15830,29588641,-194,-368597,5505,10275900,11832,22143806,-6327,-11867906
2016/12/8,臺股期貨,投信,1017,1904263,89,166461,928,1737802,3143,5888558,43053,80663495,-39910,-74774937
2016/12/8,臺股期貨,外資及陸資,27515,51438897,23445,43824989,4070,7613908,100066,187425854,20763,38867808,79303,148558046
2016/12/9,臺股期貨,自營商,8245,15469667,8829,16561162,-584,-1091495,5975,11183064,12843,24091715,-6868,-12908651
2016/12/9,臺股期貨,投信,292,548343,300,562967,-8,-14624,2944,5528085,42862,80485682,-39918,-74957597
2016/12/9,臺股期貨,外資及陸資,21768,40850670,18357,34453366,3411,6397305,101964,191409568,19219,36056864,82745,155352704
2016/12/12,臺股期貨,自營商,16846,31641161,17259,32399265,-413,-758104,5564,10377543,13170,24616684,-7606,-14239141
2016/12/12,臺股期貨,投信,275,516472,677,1267792,-402,-751320,2943,5506758,43263,80953180,-40320,-75446422
2016/12/12,臺股期貨,外資及陸資,31967,60026266,37436,70303190,-5469,-10276924,99937,186940146,22526,42118129,77411,144822017
2016/12/13,臺股期貨,自營商,8419,15764320,6877,12874363,1542,2889957,6336,11851696,12377,23188836,-6041,-11337140
2016/12/13,臺股期貨,投信,210,393792,149,278596,61,115195,2963,5557833,43222,81075204,-40259,-75517371
2016/12/13,臺股期貨,外資及陸資,24646,46140092,24453,45786783,193,353309,98881,185412345,21235,39795165,77646,145617180
2016/12/14,臺股期貨,自營商,11993,22493638,11298,21183424,695,1310214,6462,12072727,11886,22242136,-5424,-10169409
2016/12/14,臺股期貨,投信,1815,3401998,1910,3573969,-95,-171971,2916,5463817,43270,81072822,-40354,-75609005
2016/12/14,臺股期貨,外資及陸資,21212,39775806,24127,45254793,-2915,-5478987,97194,182042575,22287,41719884,74907,140322691
2016/12/15,臺股期貨,自營商,17194,32099878,16851,31450522,343,649356,6620,12369953,11716,21923886,-5096,-9553933
2016/12/15,臺股期貨,投信,3692,6898322,3684,6872552,8,25770,2922,5474497,43268,81050671,-40346,-75576174
2016/12/15,臺股期貨,外資及陸資,39411,73595013,41424,77359216,-2013,-3764202,95945,179674945,23202,43430428,72743,136244517
2016/12/16,臺股期貨,自營商,16822,31434563,15664,29253697,1158,2180866,6620,12302098,10557,19630627,-3937,-7328529
2016/12/16,臺股期貨,投信,8038,15025610,8501,15871312,-463,-845703,2782,5179972,43591,81149250,-40809,-75969278
2016/12/16,臺股期貨,外資及陸資,31695,59207121,40016,74795898,-8321,-15588777,87781,163379572,23483,43700477,64298,119679095
2016/12/19,臺股期貨,自營商,19986,37064532,22372,41495224,-2386,-4430692,5160,9513438,11586,21388878,-6426,-11875440
2016/12/19,臺股期貨,投信,24076,44681225,25180,46676585,-1104,-1995360,2553,4717241,44466,82127937,-41913,-77410696
2016/12/19,臺股期貨,外資及陸資,57825,107266040,56251,104387892,1574,2878148,84754,156550784,18947,34996288,65807,121554496
2016/12/20,臺股期貨,自營商,21951,40545731,17920,33095236,4031,7450495,7893,14594523,10512,19440088,-2619,-4845565
2016/12/20,臺股期貨,投信,8373,15461124,8389,15484689,-16,-23565,2500,4627073,44429,82220670,-41929,-77593597
2016/12/20,臺股期貨,外資及陸資,55700,102840252,61180,112973192,-5480,-10132941,83022,153633926,22602,41829478,60420,111804448
2016/12/21,臺股期貨,自營商,21530,39781148,20270,37457315,1260,2323833,3633,6683638,6969,12843755,-3336,-6160117
2016/12/21,臺股期貨,投信,522,964787,432,797992,90,166796,2234,4121684,44250,81641131,-42016,-77519447
2016/12/21,臺股期貨,外資及陸資,26971,49839627,29988,55414947,-3017,-5575320,71883,132604129,13792,25435078,58091,107169051
2016/12/22,臺股期貨,自營商,13344,24441263,14200,26015601,-856,-1574338,4807,8756577,8947,16315158,-4140,-7558581
2016/12/22,臺股期貨,投信,149,272612,702,1283035,-553,-1010422,2190,3998026,44759,81711935,-42569,-77713909
2016/12/22,臺股期貨,外資及陸資,25140,46084557,29056,53281197,-3916,-7196641,71640,130768813,17656,32223291,53984,98545522
2016/12/23,臺股期貨,自營商,11307,20599986,11235,20462062,72,137924,5050,9163367,9049,16434370,-3999,-7271003
2016/12/23,臺股期貨,投信,220,401061,275,500501,-55,-99440,2142,3894960,44766,81402386,-42624,-77507426
2016/12/23,臺股期貨,外資及陸資,24213,44123115,24789,45177645,-576,-1054530,70198,127628713,17184,31236165,53014,96392548
2016/12/26,臺股期貨,自營商,7581,13814661,6815,12414433,766,1400228,5203,9475619,8360,15235421,-3157,-5759802
2016/12/26,臺股期貨,投信,601,1096370,52,94680,549,1001690,2145,3914141,44220,80692550,-42075,-76778409
2016/12/26,臺股期貨,外資及陸資,12726,23185790,12768,23263235,-42,-77444,70601,128813247,17716,32316911,52885,96496336
2016/12/27,臺股期貨,自營商,4657,8490265,4521,8241074,136,249191,5267,9580306,8269,15051084,-3002,-5470778
2016/12/27,臺股期貨,投信,32,58367,41,74723,-9,-16357,2143,3905777,44227,80608026,-42084,-76702249
2016/12/27,臺股期貨,外資及陸資,10298,18775061,10950,19963470,-652,-1188409,69650,126925369,17502,31887939,52148,95037430
2016/12/28,臺股期貨,自營商,13807,25335390,12973,23822149,834,1513241,5324,9784676,7443,13688783,-2119,-3904107
2016/12/28,臺股期貨,投信,1572,2891721,125,229919,1447,2661802,2217,4084090,42854,78945520,-40637,-74861430
2016/12/28,臺股期貨,外資及陸資,24426,44829591,20044,36788427,4382,8041164,71786,132222749,15093,27791096,56693,104431653
2016/12/29,臺股期貨,自營商,8079,14845647,9471,17401426,-1392,-2555779,4744,8688033,8136,14916972,-3392,-6228939
2016/12/29,臺股期貨,投信,253,465551,72,132235,181,333316,2252,4135067,42708,78420314,-40456,-74285247
2016/12/29,臺股期貨,外資及陸資,24545,45110921,21248,39054875,3297,6056046,73487,134916625,13442,24669769,60045,110246856
2016/12/30,臺股期貨,自營商,14946,27652268,14501,26826044,445,826224,5835,10782498,8783,16247610,-2948,-5465112
2016/12/30,臺股期貨,投信,1070,1979803,64,118263,1006,1861540,2713,5025348,42163,78102580,-39450,-73077232
2016/12/30,臺股期貨,外資及陸資,31098,57533973,28922,53512968,2176,4021005,76232,141189762,13629,25231793,62603,115957969
2017/1/3,臺股期貨,自營商,11262,20853554,8686,16078513,2576,4775041,7593,14065396,7948,14729103,-355,-663707
2017/1/3,臺股期貨,投信,122,226170,102,188433,20,37737,2721,5049945,42151,78232085,-39430,-73182140
2017/1/3,臺股期貨,外資及陸資,23744,43951140,27092,50153994,-3348,-6202854,73071,135595738,13653,25324163,59418,110271575
2017/1/4,臺股期貨,自營商,11280,20929516,13284,24642993,-2004,-3713476,5689,10522072,8098,14992221,-2409,-4470149
2017/1/4,臺股期貨,投信,195,361655,54,100124,141,261531,2832,5250912,42121,78100561,-39289,-72849649
2017/1/4,臺股期貨,外資及陸資,21667,40204316,24098,44715422,-2431,-4511105,71394,132356111,14127,26178845,57267,106177266
2017/1/5,臺股期貨,自營商,15702,29250725,15227,28381437,475,869287,7404,13793915,9349,17442312,-1945,-3648397
2017/1/5,臺股期貨,投信,1037,1936943,171,319114,866,1617829,2945,5502222,41368,77291587,-38423,-71789365
2017/1/5,臺股期貨,外資及陸資,35727,66561413,28596,53266774,7131,13294639,78269,146210458,13724,25616028,64545,120594430
2017/1/6,臺股期貨,自營商,8826,16518940,8416,15752587,410,766353,7953,14853240,9415,17608660,-1462,-2755420
2017/1/6,臺股期貨,投信,171,320251,154,288318,17,31933,2860,5356567,41266,77290833,-38406,-71934266
2017/1/6,臺股期貨,外資及陸資,19343,36206124,17870,33445655,1473,2760469,79691,149232999,13528,25309805,66163,123923194
2017/1/9,臺股期貨,自營商,17039,31907380,16193,30321567,846,1585813,7510,13992413,8207,15308965,-697,-1316552
2017/1/9,臺股期貨,投信,77,144514,465,869150,-388,-724637,2775,5184660,41569,77667236,-38794,-72482576
2017/1/9,臺股期貨,外資及陸資,30196,56555176,34060,63784325,-3864,-7229149,76915,143681947,14615,27280061,62300,116401886
2017/1/10,臺股期貨,自營商,9328,17413721,10512,19618954,-1184,-2205233,6533,12166139,8435,15731089,-1902,-3564950
2017/1/10,臺股期貨,投信,148,276353,390,727732,-242,-451379,2713,5068120,41749,77994852,-39036,-72926732
2017/1/10,臺股期貨,外資及陸資,23510,43890310,20482,38238970,3028,5651339,79639,148752595,14342,26765936,65297,121986659
2017/1/11,臺股期貨,自營商,14410,26958430,14423,26988750,-13,-30320,6701,12471534,8577,15989552,-1876,-3518018
2017/1/11,臺股期貨,投信,1756,3283118,1605,2999154,151,283964,2649,4946496,41534,77558287,-38885,-72611791
2017/1/11,臺股期貨,外資及陸資,26121,48873332,28248,52848921,-2127,-3975589,79603,148621827,16362,30525097,63241,118096730
2017/1/12,臺股期貨,自營商,20862,39231364,19621,36915198,1241,2316166,8031,15063320,8555,16074460,-524,-1011140
2017/1/12,臺股期貨,投信,5274,9929942,4795,9021379,479,908564,2713,5105796,41119,77384543,-38406,-72278747
2017/1/12,臺股期貨,外資及陸資,42117,79211241,34047,64055194,8070,15156047,86634,163021219,15052,28295890,71582,134725329
2017/1/13,臺股期貨,自營商,12055,22607471,11487,21534348,568,1073123,8772,16400492,9160,17146845,-388,-746353
2017/1/13,臺股期貨,投信,7135,13379108,7696,14422399,-561,-1043291,2682,5027774,41649,78076081,-38967,-73048307
2017/1/13,臺股期貨,外資及陸資,29837,55941924,36364,68197192,-6527,-12255268,81917,153549115,16980,31804542,64937,121744573
